*******************************************************************************
Ephemeris / WWW_USER Thu Nov  5 02:30:22 2015 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 65803 Didymos (1996 GT)         {source: JPL#120}
Center body name: Sun (10)                        {source: DE-0431LE-0431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Oct-08 00:00:00.0000 CT 
Stop  time      : A.D. 2020-Oct-11 00:00:00.0000 CT 
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-BIG16}
Output units    : KM-S                                                         
Output format   : 02
Output type     : GEOMETRIC cartesian states
Coordinate systm: Body Mean Equator and Node of Date                           
*******************************************************************************
Initial FK5/J2000.0 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2454131.5 ! 2007-Jan-31.00 (TDB)         Residual RMS= .3525         
   EC= .3839121996067163   QR= 1.013230564896817   TP= 2454482.5145586831      
   OM= 73.25567294445189   W=  319.1987828564368   IN= 3.408288701970675       
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= n.a.               ROTPER= 2.2593              
   H= 18.                  G= .150                 B-V= n.a.                   
                           ALBEDO= n.a.            STYP= Xk                    
*******************************************************************************
JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2459133.236805555, A.D. 2020-Oct-10 17:41:00.0000,  1.017486440074102E+08,  1.213114278750060E+08,  2.461590190034568E+06, -2.215916645710885E+01,  2.532348689034832E+01, -2.097146556568680E+00,
2459133.237500000, A.D. 2020-Oct-10 17:42:00.0000,  1.017473144513005E+08,  1.213129472769222E+08,  2.461464361093000E+06, -2.215937050378466E+01,  2.532324361497935E+01, -2.097151493200586E+00,
2459133.238194444, A.D. 2020-Oct-10 17:43:00.0000,  1.017459848829499E+08,  1.213144666642397E+08,  2.461338531855404E+06, -2.215957454660425E+01,  2.532300033798218E+01, -2.097156429551376E+00,
2459133.238888889, A.D. 2020-Oct-10 17:44:00.0000,  1.017446553023550E+08,  1.213159860369626E+08,  2.461212702321470E+06, -2.215977858556813E+01,  2.532275705935623E+01, -2.097161365621059E+00,
2459133.239583333, A.D. 2020-Oct-10 17:45:00.0000,  1.017433257095197E+08,  1.213175053950868E+08,  2.461086872491546E+06, -2.215998262067578E+01,  2.532251377910225E+01, -2.097166301409624E+00,
2459133.240277778, A.D. 2020-Oct-10 17:46:00.0000,  1.017419961044406E+08,  1.213190247386160E+08,  2.460961042365305E+06, -2.216018665192771E+01,  2.532227049721967E+01, -2.097171236917092E+00,
2459133.240972222, A.D. 2020-Oct-10 17:47:00.0000,  1.017406664871216E+08,  1.213205440675463E+08,  2.460835211943120E+06, -2.216039067932338E+01,  2.532202721370920E+01, -2.097176172143445E+00,
2459133.241666667, A.D. 2020-Oct-10 17:48:00.0000,  1.017393368575592E+08,  1.213220633818816E+08,  2.460709381224655E+06, -2.216059470286332E+01,  2.532178392857030E+01, -2.097181107088701E+00,
2459133.242361111, A.D. 2020-Oct-10 17:49:00.0000,  1.017380072157574E+08,  1.213235826816177E+08,  2.460583550210275E+06, -2.216079872254699E+01,  2.532154064180369E+01, -2.097186041752851E+00,
2459133.243055556, A.D. 2020-Oct-10 17:50:00.0000,  1.017366775617127E+08,  1.213251019667585E+08,  2.460457718899652E+06, -2.216100273837492E+01,  2.532129735340880E+01, -2.097190976135906E+00,
2459133.243750000, A.D. 2020-Oct-10 17:51:00.0000,  1.017353478954289E+08,  1.213266212373000E+08,  2.460331887293160E+06, -2.216120675034655E+01,  2.532105406338636E+01, -2.097195910237859E+00,
2459133.244444444, A.D. 2020-Oct-10 17:52:00.0000,  1.017340182169027E+08,  1.213281404932461E+08,  2.460206055390440E+06, -2.216141075846242E+01,  2.532081077173582E+01, -2.097200844058719E+00,
2459133.245138889, A.D. 2020-Oct-10 17:53:00.0000,  1.017326885261380E+08,  1.213296597345926E+08,  2.460080223191865E+06, -2.216161476272199E+01,  2.532056747845790E+01, -2.097205777598480E+00,
2459133.245833333, A.D. 2020-Oct-10 17:54:00.0000,  1.017313588231313E+08,  1.213311789613434E+08,  2.459954390697129E+06, -2.216181876312577E+01,  2.532032418355202E+01, -2.097210710857158E+00,
2459133.246527778, A.D. 2020-Oct-10 17:55:00.0000,  1.017300291078865E+08,  1.213326981734945E+08,  2.459828557906568E+06, -2.216202275967323E+01,  2.532008088701892E+01, -2.097215643834739E+00,
2459133.247222222, A.D. 2020-Oct-10 17:56:00.0000,  1.017286993804003E+08,  1.213342173710498E+08,  2.459702724819876E+06, -2.216222675236490E+01,  2.531983758885806E+01, -2.097220576531239E+00,
2459133.247916667, A.D. 2020-Oct-10 17:57:00.0000,  1.017273696406763E+08,  1.213357365540051E+08,  2.459576891437396E+06, -2.216243074120023E+01,  2.531959428907014E+01, -2.097225508946645E+00,
2459133.248611111, A.D. 2020-Oct-10 17:58:00.0000,  1.017260398887115E+08,  1.213372557223644E+08,  2.459451057758823E+06, -2.216263472617975E+01,  2.531935098765460E+01, -2.097230441080974E+00,
2459133.249305556, A.D. 2020-Oct-10 17:59:00.0000,  1.017247101245093E+08,  1.213387748761236E+08,  2.459325223784484E+06, -2.216283870730291E+01,  2.531910768461217E+01, -2.097235372934216E+00,
2459133.250000000, A.D. 2020-Oct-10 18:00:00.0000,  1.017233803480667E+08,  1.213402940152865E+08,  2.459199389514074E+06, -2.216304268457024E+01,  2.531886437994229E+01, -2.097240304506384E+00,
2459133.250694444, A.D. 2020-Oct-10 18:01:00.0000,  1.017220505593855E+08,  1.213418131398511E+08,  2.459073554947779E+06, -2.216324665798147E+01,  2.531862107364536E+01, -2.097245235797477E+00,
2459133.251388889, A.D. 2020-Oct-10 18:02:00.0000,  1.017207207584678E+08,  1.213433322498152E+08,  2.458947720085785E+06, -2.216345062753633E+01,  2.531837776572180E+01, -2.097250166807486E+00,
2459133.252083333, A.D. 2020-Oct-10 18:03:00.0000,  1.017193909453104E+08,  1.213448513451829E+08,  2.458821884927772E+06, -2.216365459323533E+01,  2.531813445617102E+01, -2.097255097536426E+00,
2459133.252777778, A.D. 2020-Oct-10 18:04:00.0000,  1.017180611199168E+08,  1.213463704259499E+08,  2.458696049474090E+06, -2.216385855507794E+01,  2.531789114499377E+01, -2.097260027984289E+00,
2459133.253472222, A.D. 2020-Oct-10 18:05:00.0000,  1.017167312822839E+08,  1.213478894921202E+08,  2.458570213724412E+06, -2.216406251306467E+01,  2.531764783218949E+01, -2.097264958151090E+00,
2459133.254166667, A.D. 2020-Oct-10 18:06:00.0000,  1.017154014324153E+08,  1.213494085436897E+08,  2.458444377679124E+06, -2.216426646719499E+01,  2.531740451775888E+01, -2.097269888036816E+00,
2459133.254861111, A.D. 2020-Oct-10 18:07:00.0000,  1.017140715703079E+08,  1.213509275806623E+08,  2.458318541337870E+06, -2.216447041746943E+01,  2.531716120170141E+01, -2.097274817641484E+00,
2459133.255555556, A.D. 2020-Oct-10 18:08:00.0000,  1.017127416959653E+08,  1.213524466030338E+08,  2.458192704701006E+06, -2.216467436388745E+01,  2.531691788401778E+01, -2.097279746965079E+00,
2459133.256250000, A.D. 2020-Oct-10 18:09:00.0000,  1.017114118093843E+08,  1.213539656108083E+08,  2.458066867768243E+06, -2.216487830644956E+01,  2.531667456470744E+01, -2.097284676007620E+00,
2459133.256944444, A.D. 2020-Oct-10 18:10:00.0000,  1.017100819105687E+08,  1.213554846039815E+08,  2.457941030539900E+06, -2.216508224515523E+01,  2.531643124377112E+01, -2.097289604769093E+00,
2459133.257638889, A.D. 2020-Oct-10 18:11:00.0000,  1.017087519995151E+08,  1.213570035825574E+08,  2.457815193015687E+06, -2.216528618000498E+01,  2.531618792120826E+01, -2.097294533249519E+00,
2459133.258333333, A.D. 2020-Oct-10 18:12:00.0000,  1.017074220762272E+08,  1.213585225465320E+08,  2.457689355195925E+06, -2.216549011099827E+01,  2.531594459701957E+01, -2.097299461448879E+00,
2459133.259027778, A.D. 2020-Oct-10 18:13:00.0000,  1.017060921407019E+08,  1.213600414959090E+08,  2.457563517080314E+06, -2.216569403813563E+01,  2.531570127120451E+01, -2.097304389367194E+00,
2459133.259722222, A.D. 2020-Oct-10 18:14:00.0000,  1.017047621929427E+08,  1.213615604306844E+08,  2.457437678669207E+06, -2.216589796141651E+01,  2.531545794376379E+01, -2.097309317004447E+00,
2459133.260416667, A.D. 2020-Oct-10 18:15:00.0000,  1.017034322329466E+08,  1.213630793508622E+08,  2.457311839962289E+06, -2.216610188084145E+01,  2.531521461469685E+01, -2.097314244360659E+00,
2459133.261111111, A.D. 2020-Oct-10 18:16:00.0000,  1.017021022607172E+08,  1.213645982564381E+08,  2.457186000959888E+06, -2.216630579640989E+01,  2.531497128400442E+01, -2.097319171435821E+00,
2459133.261805556, A.D. 2020-Oct-10 18:17:00.0000,  1.017007722762511E+08,  1.213661171474162E+08,  2.457060161661722E+06, -2.216650970812237E+01,  2.531472795168594E+01, -2.097324098229938E+00,
2459133.262500000, A.D. 2020-Oct-10 18:18:00.0000,  1.016994422795523E+08,  1.213676360237923E+08,  2.456934322068110E+06, -2.216671361597834E+01,  2.531448461774213E+01, -2.097329024743008E+00,
2459133.263194445, A.D. 2020-Oct-10 18:19:00.0000,  1.016981122706173E+08,  1.213691548855702E+08,  2.456808482178755E+06, -2.216691751997832E+01,  2.531424128217244E+01, -2.097333950975038E+00,
2459133.263888889, A.D. 2020-Oct-10 18:20:00.0000,  1.016967822494500E+08,  1.213706737327460E+08,  2.456682641994014E+06, -2.216712142012179E+01,  2.531399794497759E+01, -2.097338876926027E+00,
2459133.264583333, A.D. 2020-Oct-10 18:21:00.0000,  1.016954522160470E+08,  1.213721925653236E+08,  2.456556801513538E+06, -2.216732531640925E+01,  2.531375460615701E+01, -2.097343802595983E+00,
2459133.265277778, A.D. 2020-Oct-10 18:22:00.0000,  1.016941221704122E+08,  1.213737113832987E+08,  2.456430960737713E+06, -2.216752920884018E+01,  2.531351126571144E+01, -2.097348727984896E+00,
2459133.265972222, A.D. 2020-Oct-10 18:23:00.0000,  1.016927921125421E+08,  1.213752301866754E+08,  2.456305119666189E+06, -2.216773309741509E+01,  2.531326792364031E+01, -2.097353653092782E+00,
2459133.266666667, A.D. 2020-Oct-10 18:24:00.0000,  1.016914620424406E+08,  1.213767489754495E+08,  2.456179278299347E+06, -2.216793698213344E+01,  2.531302457994435E+01, -2.097358577919632E+00,
2459133.267361111, A.D. 2020-Oct-10 18:25:00.0000,  1.016901319601043E+08,  1.213782677496249E+08,  2.456053436636858E+06, -2.216814086299577E+01,  2.531278123462299E+01, -2.097363502465454E+00,
2459133.268055555, A.D. 2020-Oct-10 18:26:00.0000,  1.016888018655371E+08,  1.213797865091975E+08,  2.455927594679050E+06, -2.216834474000152E+01,  2.531253788767697E+01, -2.097368426730247E+00,
2459133.268750000, A.D. 2020-Oct-10 18:27:00.0000,  1.016874717587357E+08,  1.213813052541713E+08,  2.455801752425648E+06, -2.216854861315122E+01,  2.531229453910571E+01, -2.097373350714015E+00,
2459133.269444444, A.D. 2020-Oct-10 18:28:00.0000,  1.016861416397037E+08,  1.213828239845421E+08,  2.455675909876980E+06, -2.216875248244434E+01,  2.531205118890995E+01, -2.097378274416759E+00,
2459133.270138889, A.D. 2020-Oct-10 18:29:00.0000,  1.016848115084379E+08,  1.213843427003139E+08,  2.455550067032725E+06, -2.216895634788140E+01,  2.531180783708914E+01, -2.097383197838484E+00,
2459133.270833333, A.D. 2020-Oct-10 18:30:00.0000,  1.016834813649420E+08,  1.213858614014825E+08,  2.455424223893262E+06, -2.216916020946185E+01,  2.531156448364397E+01, -2.097388120979181E+00,
2459133.271527778, A.D. 2020-Oct-10 18:31:00.0000,  1.016821512092129E+08,  1.213873800880519E+08,  2.455298380458228E+06, -2.216936406718622E+01,  2.531132112857392E+01, -2.097393043838872E+00,
2459133.272222222, A.D. 2020-Oct-10 18:32:00.0000,  1.016808210412541E+08,  1.213888987600179E+08,  2.455172536728002E+06, -2.216956792105398E+01,  2.531107777187968E+01, -2.097397966417534E+00,
2459133.272916667, A.D. 2020-Oct-10 18:33:00.0000,  1.016794908610625E+08,  1.213904174173844E+08,  2.455046692702264E+06, -2.216977177106563E+01,  2.531083441356072E+01, -2.097402888715195E+00,
2459133.273611111, A.D. 2020-Oct-10 18:34:00.0000,  1.016781606686417E+08,  1.213919360601474E+08,  2.454920848381363E+06, -2.216997561722065E+01,  2.531059105361774E+01, -2.097407810731832E+00,
2459133.274305556, A.D. 2020-Oct-10 18:35:00.0000,  1.016768304639885E+08,  1.213934546883108E+08,  2.454795003764987E+06, -2.217017945951956E+01,  2.531034769205020E+01, -2.097412732467472E+00,
2459133.275000000, A.D. 2020-Oct-10 18:36:00.0000,  1.016755002471067E+08,  1.213949733018704E+08,  2.454669158853471E+06, -2.217038329796182E+01,  2.531010432885881E+01, -2.097417653922093E+00,
2459133.275694444, A.D. 2020-Oct-10 18:37:00.0000,  1.016741700179929E+08,  1.213964919008301E+08,  2.454543313646525E+06, -2.217058713254795E+01,  2.530986096404301E+01, -2.097422575095713E+00,
2459133.276388889, A.D. 2020-Oct-10 18:38:00.0000,  1.016728397766509E+08,  1.213980104851860E+08,  2.454417468144469E+06, -2.217079096327742E+01,  2.530961759760353E+01, -2.097427495988327E+00,
2459133.277083333, A.D. 2020-Oct-10 18:39:00.0000,  1.016715095230774E+08,  1.213995290549418E+08,  2.454291622347005E+06, -2.217099479015074E+01,  2.530937422953981E+01, -2.097432416599943E+00,
2459133.277777778, A.D. 2020-Oct-10 18:40:00.0000,  1.016701792572762E+08,  1.214010476100935E+08,  2.454165776254490E+06, -2.217119861316737E+01,  2.530913085985257E+01, -2.097437336930559E+00,
2459133.278472222, A.D. 2020-Oct-10 18:41:00.0000,  1.016688489792439E+08,  1.214025661506449E+08,  2.454039929866597E+06, -2.217140243232784E+01,  2.530888748854126E+01, -2.097442256980177E+00,
2459133.279166667, A.D. 2020-Oct-10 18:42:00.0000,  1.016675186889844E+08,  1.214040846765920E+08,  2.453914083183661E+06, -2.217160624763162E+01,  2.530864411560660E+01, -2.097447176748794E+00,
2459133.279861111, A.D. 2020-Oct-10 18:43:00.0000,  1.016661883864943E+08,  1.214056031879387E+08,  2.453788236205399E+06, -2.217181005907923E+01,  2.530840074104802E+01, -2.097452096236426E+00,
2459133.280555556, A.D. 2020-Oct-10 18:44:00.0000,  1.016648580717774E+08,  1.214071216846809E+08,  2.453662388932109E+06, -2.217201386667011E+01,  2.530815736486626E+01, -2.097457015443057E+00,
2459133.281250000, A.D. 2020-Oct-10 18:45:00.0000,  1.016635277448304E+08,  1.214086401668224E+08,  2.453536541363530E+06, -2.217221767040480E+01,  2.530791398706075E+01, -2.097461934368706E+00,
2459133.281944444, A.D. 2020-Oct-10 18:46:00.0000,  1.016621974056554E+08,  1.214101586343612E+08,  2.453410693499841E+06, -2.217242147028303E+01,  2.530767060763190E+01, -2.097466853013366E+00,
2459133.282638889, A.D. 2020-Oct-10 18:47:00.0000,  1.016608670542541E+08,  1.214116770872952E+08,  2.453284845341198E+06, -2.217262526630452E+01,  2.530742722658010E+01, -2.097471771377037E+00,
2459133.283333333, A.D. 2020-Oct-10 18:48:00.0000,  1.016595366906235E+08,  1.214131955256284E+08,  2.453158996887282E+06, -2.217282905846979E+01,  2.530718384390481E+01, -2.097476689459727E+00,
2459133.284027778, A.D. 2020-Oct-10 18:49:00.0000,  1.016582063147672E+08,  1.214147139493565E+08,  2.453033148138471E+06, -2.217303284677831E+01,  2.530694045960674E+01, -2.097481607261429E+00,
2459133.284722222, A.D. 2020-Oct-10 18:50:00.0000,  1.016568759266820E+08,  1.214162323584834E+08,  2.452907299094424E+06, -2.217323663123059E+01,  2.530669707368533E+01, -2.097486524782157E+00,
2459133.285416667, A.D. 2020-Oct-10 18:51:00.0000,  1.016555455263716E+08,  1.214177507530052E+08,  2.452781449755505E+06, -2.217344041182610E+01,  2.530645368614131E+01, -2.097491442021903E+00,
2459133.286111111, A.D. 2020-Oct-10 18:52:00.0000,  1.016542151138327E+08,  1.214192691329257E+08,  2.452655600121394E+06, -2.217364418856537E+01,  2.530621029697412E+01, -2.097496358980678E+00,
2459133.286805556, A.D. 2020-Oct-10 18:53:00.0000,  1.016528846890691E+08,  1.214207874982408E+08,  2.452529750192434E+06, -2.217384796144785E+01,  2.530596690618449E+01, -2.097501275658475E+00,
2459133.287500000, A.D. 2020-Oct-10 18:54:00.0000,  1.016515542520775E+08,  1.214223058489543E+08,  2.452403899968319E+06, -2.217405173047406E+01,  2.530572351377185E+01, -2.097506192055308E+00,
2459133.288194444, A.D. 2020-Oct-10 18:55:00.0000,  1.016502238028615E+08,  1.214238241850623E+08,  2.452278049449407E+06, -2.217425549564347E+01,  2.530548011973692E+01, -2.097511108171158E+00,
2459133.288888889, A.D. 2020-Oct-10 18:56:00.0000,  1.016488933414181E+08,  1.214253425065686E+08,  2.452152198635347E+06, -2.217445925695661E+01,  2.530523672407915E+01, -2.097516024006053E+00,
2459133.289583333, A.D. 2020-Oct-10 18:57:00.0000,  1.016475628677509E+08,  1.214268608134692E+08,  2.452026347526528E+06, -2.217466301441291E+01,  2.530499332679927E+01, -2.097520939559972E+00,
2459133.290277778, A.D. 2020-Oct-10 18:58:00.0000,  1.016462323818565E+08,  1.214283791057678E+08,  2.451900496122614E+06, -2.217486676801293E+01,  2.530474992789670E+01, -2.097525854832934E+00,
2459133.290972222, A.D. 2020-Oct-10 18:59:00.0000,  1.016449018837388E+08,  1.214298973834604E+08,  2.451774644423962E+06, -2.217507051775611E+01,  2.530450652737219E+01, -2.097530769824933E+00,
2459133.291666667, A.D. 2020-Oct-10 19:00:00.0000,  1.016435713733945E+08,  1.214314156465510E+08,  2.451648792430237E+06, -2.217527426364298E+01,  2.530426312522516E+01, -2.097535684535973E+00,
2459133.292361111, A.D. 2020-Oct-10 19:01:00.0000,  1.016422408508273E+08,  1.214329338950354E+08,  2.451522940141834E+06, -2.217547800567300E+01,  2.530401972145634E+01, -2.097540598966049E+00,
2459133.293055556, A.D. 2020-Oct-10 19:02:00.0000,  1.016409103160339E+08,  1.214344521289175E+08,  2.451397087558374E+06, -2.217568174384669E+01,  2.530377631606517E+01, -2.097545513115179E+00,
2459133.293750000, A.D. 2020-Oct-10 19:03:00.0000,  1.016395797690181E+08,  1.214359703481932E+08,  2.451271234680258E+06, -2.217588547816352E+01,  2.530353290905238E+01, -2.097550426983346E+00,
2459133.294444445, A.D. 2020-Oct-10 19:04:00.0000,  1.016382492097766E+08,  1.214374885528665E+08,  2.451145381507151E+06, -2.217608920862399E+01,  2.530328950041741E+01, -2.097555340570569E+00,
2459133.295138889, A.D. 2020-Oct-10 19:05:00.0000,  1.016369186383132E+08,  1.214390067429332E+08,  2.451019528039396E+06, -2.217629293522759E+01,  2.530304609016097E+01, -2.097560253876836E+00,
2459133.295833333, A.D. 2020-Oct-10 19:06:00.0000,  1.016355880546245E+08,  1.214405249183972E+08,  2.450893674276687E+06, -2.217649665797482E+01,  2.530280267828252E+01, -2.097565166902159E+00,
2459133.296527778, A.D. 2020-Oct-10 19:07:00.0000,  1.016342574587144E+08,  1.214420430792545E+08,  2.450767820219375E+06, -2.217670037686516E+01,  2.530255926478277E+01, -2.097570079646534E+00,
2459133.297222222, A.D. 2020-Oct-10 19:08:00.0000,  1.016329268505794E+08,  1.214435612255089E+08,  2.450641965867139E+06, -2.217690409189913E+01,  2.530231584966117E+01, -2.097574992109969E+00,
2459133.297916667, A.D. 2020-Oct-10 19:09:00.0000,  1.016315962302234E+08,  1.214450793571564E+08,  2.450516111220337E+06, -2.217710780307617E+01,  2.530207243291843E+01, -2.097579904292456E+00,
2459133.298611111, A.D. 2020-Oct-10 19:10:00.0000,  1.016302655976432E+08,  1.214465974742008E+08,  2.450390256278634E+06, -2.217731151039683E+01,  2.530182901455400E+01, -2.097584816194010E+00,
2459133.299305555, A.D. 2020-Oct-10 19:11:00.0000,  1.016289349528423E+08,  1.214481155766381E+08,  2.450264401042402E+06, -2.217751521386055E+01,  2.530158559456861E+01, -2.097589727814618E+00,
2459133.300000000, A.D. 2020-Oct-10 19:12:00.0000,  1.016276042958176E+08,  1.214496336644721E+08,  2.450138545511305E+06, -2.217771891346787E+01,  2.530134217296170E+01, -2.097594639154298E+00,
2459133.300694444, A.D. 2020-Oct-10 19:13:00.0000,  1.016262736265728E+08,  1.214511517376987E+08,  2.450012689685717E+06, -2.217792260921824E+01,  2.530109874973397E+01, -2.097599550213040E+00,
2459133.301388889, A.D. 2020-Oct-10 19:14:00.0000,  1.016249429451046E+08,  1.214526697963220E+08,  2.449886833565287E+06, -2.217812630111219E+01,  2.530085532488490E+01, -2.097604460990855E+00,
2459133.302083333, A.D. 2020-Oct-10 19:15:00.0000,  1.016236122514168E+08,  1.214541878403376E+08,  2.449760977150403E+06, -2.217832998914917E+01,  2.530061189841518E+01, -2.097609371487735E+00,
2459133.302777778, A.D. 2020-Oct-10 19:16:00.0000,  1.016222815455060E+08,  1.214557058697497E+08,  2.449635120440714E+06, -2.217853367332972E+01,  2.530036847032426E+01, -2.097614281703690E+00,
2459133.303472222, A.D. 2020-Oct-10 19:17:00.0000,  1.016209508273761E+08,  1.214572238845540E+08,  2.449509263436608E+06, -2.217873735365329E+01,  2.530012504061288E+01, -2.097619191638719E+00,
2459133.304166667, A.D. 2020-Oct-10 19:18:00.0000,  1.016196200970237E+08,  1.214587418847545E+08,  2.449383406137735E+06, -2.217894103012040E+01,  2.529988160928046E+01, -2.097624101292826E+00,
2459133.304861111, A.D. 2020-Oct-10 19:19:00.0000,  1.016182893544526E+08,  1.214602598703471E+08,  2.449257548544466E+06, -2.217914470273052E+01,  2.529963817632773E+01, -2.097629010666004E+00,
2459133.305555556, A.D. 2020-Oct-10 19:20:00.0000,  1.016169585996595E+08,  1.214617778413356E+08,  2.449131690656461E+06, -2.217934837148417E+01,  2.529939474175413E+01, -2.097633919758273E+00,
2459133.306250000, A.D. 2020-Oct-10 19:21:00.0000,  1.016156278326481E+08,  1.214632957977160E+08,  2.449005832474098E+06, -2.217955203638081E+01,  2.529915130556039E+01, -2.097638828569615E+00,
2459133.306944444, A.D. 2020-Oct-10 19:22:00.0000,  1.016142970534153E+08,  1.214648137394922E+08,  2.448879973997042E+06, -2.217975569742096E+01,  2.529890786774595E+01, -2.097643737100046E+00,
2459133.307638889, A.D. 2020-Oct-10 19:23:00.0000,  1.016129662619646E+08,  1.214663316666600E+08,  2.448754115225658E+06, -2.217995935460409E+01,  2.529866442831153E+01, -2.097648645349562E+00,
2459133.308333333, A.D. 2020-Oct-10 19:24:00.0000,  1.016116354582928E+08,  1.214678495792235E+08,  2.448628256159604E+06, -2.218016300793071E+01,  2.529842098725656E+01, -2.097653553318169E+00,
2459133.309027778, A.D. 2020-Oct-10 19:25:00.0000,  1.016103046424038E+08,  1.214693674771784E+08,  2.448502396799266E+06, -2.218036665740029E+01,  2.529817754458179E+01, -2.097658461005860E+00,
2459133.309722222, A.D. 2020-Oct-10 19:26:00.0000,  1.016089738142941E+08,  1.214708853605288E+08,  2.448376537144303E+06, -2.218057030301335E+01,  2.529793410028663E+01, -2.097663368412652E+00,
2459133.310416667, A.D. 2020-Oct-10 19:27:00.0000,  1.016076429739675E+08,  1.214724032292704E+08,  2.448250677195065E+06, -2.218077394476936E+01,  2.529769065437183E+01, -2.097668275538529E+00,
2459133.311111111, A.D. 2020-Oct-10 19:28:00.0000,  1.016063121214208E+08,  1.214739210834072E+08,  2.448124816951253E+06, -2.218097758266883E+01,  2.529744720683682E+01, -2.097673182383510E+00,
2459133.311805556, A.D. 2020-Oct-10 19:29:00.0000,  1.016049812566577E+08,  1.214754389229352E+08,  2.447998956413187E+06, -2.218118121671123E+01,  2.529720375768233E+01, -2.097678088947585E+00,
2459133.312500000, A.D. 2020-Oct-10 19:30:00.0000,  1.016036503796749E+08,  1.214769567478581E+08,  2.447873095580585E+06, -2.218138484689708E+01,  2.529696030690779E+01, -2.097682995230764E+00,
2459133.313194444, A.D. 2020-Oct-10 19:31:00.0000,  1.016023194904744E+08,  1.214784745581739E+08,  2.447747234453596E+06, -2.218158847322610E+01,  2.529671685451360E+01, -2.097687901233048E+00,
2459133.313888889, A.D. 2020-Oct-10 19:32:00.0000,  1.016009885890582E+08,  1.214799923538805E+08,  2.447621373032436E+06, -2.218179209569803E+01,  2.529647340050018E+01, -2.097692806954427E+00,
2459133.314583333, A.D. 2020-Oct-10 19:33:00.0000,  1.015996576754231E+08,  1.214815101349819E+08,  2.447495511316791E+06, -2.218199571431338E+01,  2.529622994486696E+01, -2.097697712394920E+00,
2459133.315277778, A.D. 2020-Oct-10 19:34:00.0000,  1.015983267495726E+08,  1.214830279014738E+08,  2.447369649306968E+06, -2.218219932907162E+01,  2.529598648761466E+01, -2.097702617554512E+00,
2459133.315972222, A.D. 2020-Oct-10 19:35:00.0000,  1.015969958115037E+08,  1.214845456533603E+08,  2.447243787002683E+06, -2.218240293997327E+01,  2.529574302874273E+01, -2.097707522433225E+00,
2459133.316666667, A.D. 2020-Oct-10 19:36:00.0000,  1.015956648612200E+08,  1.214860633906372E+08,  2.447117924404286E+06, -2.218260654701780E+01,  2.529549956825188E+01, -2.097712427031043E+00,
2459133.317361111, A.D. 2020-Oct-10 19:37:00.0000,  1.015943338987181E+08,  1.214875811133084E+08,  2.446992061511457E+06, -2.218281015020572E+01,  2.529525610614159E+01, -2.097717331347981E+00,
2459133.318055556, A.D. 2020-Oct-10 19:38:00.0000,  1.015930029240021E+08,  1.214890988213699E+08,  2.446866198324539E+06, -2.218301374953649E+01,  2.529501264241252E+01, -2.097722235384028E+00,
2459133.318750000, A.D. 2020-Oct-10 19:39:00.0000,  1.015916719370683E+08,  1.214906165148254E+08,  2.446740334843218E+06, -2.218321734501064E+01,  2.529476917706416E+01, -2.097727139139204E+00,
2459133.319444444, A.D. 2020-Oct-10 19:40:00.0000,  1.015903409379208E+08,  1.214921341936710E+08,  2.446614471067853E+06, -2.218342093662763E+01,  2.529452571009722E+01, -2.097732042613492E+00,
2459133.320138889, A.D. 2020-Oct-10 19:41:00.0000,  1.015890099265561E+08,  1.214936518579106E+08,  2.446488606998101E+06, -2.218362452438799E+01,  2.529428224151114E+01, -2.097736945806904E+00,
2459133.320833333, A.D. 2020-Oct-10 19:42:00.0000,  1.015876789029779E+08,  1.214951695075399E+08,  2.446362742634356E+06, -2.218382810829117E+01,  2.529403877130664E+01, -2.097741848719441E+00,
2459133.321527778, A.D. 2020-Oct-10 19:43:00.0000,  1.015863478671832E+08,  1.214966871425630E+08,  2.446236877976261E+06, -2.218403168833769E+01,  2.529379529948316E+01, -2.097746751351107E+00,
2459133.322222222, A.D. 2020-Oct-10 19:44:00.0000,  1.015850168191755E+08,  1.214982047629758E+08,  2.446111013024203E+06, -2.218423526452704E+01,  2.529355182604144E+01, -2.097751653701897E+00,
2459133.322916667, A.D. 2020-Oct-10 19:45:00.0000,  1.015836857589516E+08,  1.214997223687821E+08,  2.445985147777840E+06, -2.218443883685970E+01,  2.529330835098090E+01, -2.097756555771824E+00,
2459133.323611111, A.D. 2020-Oct-10 19:46:00.0000,  1.015823546865152E+08,  1.215012399599778E+08,  2.445859282237522E+06, -2.218464240533515E+01,  2.529306487430227E+01, -2.097761457560873E+00,
